Title,Description,Detail URL,Location,Company Name,Company Logo,Company Apply Url
AWS DevOps Engineer,"Job Title: Sr. AWS DevOps Engineer
 Job Location: Bengaluru
 Job Type: Full-time
 Experience: 7-8 years in DevOps, cloud infrastructure management, and CI/CD pipeline automation Job Summary:
 We are seeking an experienced DevOps Engineer with over 7-8 years of expertise in automating infrastructure provisioning, managing data pipelines, and optimizing deployment processes. The ideal candidate should have a strong understanding of cloud platforms, particularly AWS, and hands-on experience with tools like Terraform, Jenkins, Kubernetes, and Docker. The role demands proficiency in continuous integration and delivery, monitoring, centralized logging, and maintaining high-performance cloud environments. Key Responsibilities:
 Infrastructure Automation: Provision and manage infrastructure using Terraform across multi-environment and multi-region deployments. CI/CD Pipeline Management: Set up, configure, and maintain multi-branch pipelines using Jenkins for seamless deployments across environments. Cloud Infrastructure: Design, deploy, and manage AWS and Azure cloud resources, including EKS clusters, RDS, DynamoDB, Elasticache, and Redshift. Containerization & Orchestration: Manage and deploy Kubernetes resources using HELM, configure EKS node groups with taints and labels to optimize application workload distribution, and implement Karpenter for dynamic scaling with a mix of on-demand and spot instances to ensure cost-effective Kubernetes infrastructure performance. Monitoring & Logging: Implement centralized monitoring using Prometheus and Grafana, and logging setups with Promtail for real-time system health checks and troubleshooting. Data Pipeline Management: Develop and manage data pipelines, leveraging Lambda, Kinesis, and S3 for real-time data streaming between DynamoDB and Redshift. Deployment & Automation: Configure Canary deployments for microservices and frontend services, ensuring seamless feature rollouts across environments. Version Control: Manage repositories in Azure Repos and Bitbucket, ensuring smooth collaboration and code management. Performance Optimization: Migrate EKS worker nodes from AMD to Graviton processors to improve performance and reduce costs. Required Skills:
 Cloud Platforms: AWS, Azure Infrastructure as Code (IaC): Terraform, CloudFormation CI/CD Tools: Jenkins, Code pipeline, Azure pipeline Containerization & Orchestration: Docker, Kubernetes Scripting: Shell scripting, Python (for data management) Monitoring & Logging: Prometheus, Grafana, Promtail, CloudWatch Version Control: Azure Repos, Bitbucket, Git Database Management: MySQL, DynamoDB, Redshift",https://www.linkedin.com/jobs/view/4057613660/,"Bengaluru, Karnataka, India",Centilytics | Intelligent Cloud Management,https://media.licdn.com/dms/image/v2/C510BAQFWhugDqp-ntQ/company-logo_400_400/company-logo_400_400/0/1631399315017/centilytics_logo?e=1740009600&v=beta&t=ImOpKhcW_fuZqqMHzxoeEHDItBQU8o8m1eOzvD9MwfA,https://www.linkedin.com/job-apply/4057613660
Data Scientist,"We are hiring for Machine Learning - Data ScientistNotice Period - Immediate to 30 days onlyLocation: All India BSL LocationYear of experience: 4 to 8Responsibilities 4 years of relevant work experience as a data scientistExperience designing and building statistical forecasting models.Experience designing and building machine learning models.Experience designing and building optimization models, including expertise with statistical data analysisMinimum 6 years of experience in Python, R and data wrangling skillsExperience in Natural Language API, Azure MLExperience articulating and translating business questions and using statistical techniques to arrive at an answer using available data.Demonstrated skills in selecting the right statistical tools given a data analysis problem.Effective written and verbal communication skills.
Required Skills Skillset: Python, R, Data wrangling, Natural Language API",https://www.linkedin.com/jobs/view/4072539838/,"Noida, Uttar Pradesh, India",Birlasoft,https://media.licdn.com/dms/image/v2/C4E0BAQFJ26tVfkJeKg/company-logo_400_400/company-logo_400_400/0/1630606173796/birlasoft_logo?e=1740009600&v=beta&t=0Vdc112F_mG6z3Kr_z1qJYV9XfVI0A7iMGnP1uckX_k,https://www.linkedin.com/job-apply/4072539838
Data Scientist (Database Development),"Nasdaq Bangalore is looking for a passionate Data Scientist (Database Development), to join the Bangalore technology center in India. If Innovation and effectiveness drive you forward this is the place for you!

Nasdaq is continuously revolutionizing markets and undergoing transformations while we adopt new technologies to develop innovative solutions, constantly aiming to rewrite tomorrow.

With this position we offer :

You will be primarily responsible for design, develop, modifies, adapts and implements solutions to information technology needs through new and existing applications, systems architecture, systems strategy, integration services and applications infrastructure to meet client requirements.

You will reviews system requirements and business processes. Codes, tests, debugs and implements software solutions. May support systems infrastructure, desktop or network architects by preparing detailed specifications. Establishes technology product specifications, and collaborates with various functions to ensure successful product development and implementation.

Your role and responsibilities: 

As a Data Scientist, you will play a crucial role in designing, building, and maintaining data pipelines within the Databricks Lakehouse Platform. Your expertise will contribute to the success of data-driven initiatives, enabling efficient data processing, analysis, and reporting.

Furthermore, you will:

Utilize the Databricks Lakehouse Platform to perform data engineering tasks. Apply machine learning to consolidated business data to produce predictive models.Implement new AI technologies as services to meet business requirements.Responsible for fine-tuning existing machine learning models to improve performance and adapt them to specific use cases.Skilled in crafting effective prompts and designing features to enhance model capabilities.Leverage external data sources to augment ML/AI results.Enrich business data to produce new data sets with external data or ML/AI inferences.Provides technical support in a defined project under direct supervision.Develops program logic for new applications or analyses and modifies logic in existing applications, often learning on the job from more senior colleagues as size of the challenge increases.Modifies existing internal software products to add new functions, adapt to new hardware, improve performance or enhance product usability under direct supervision.Implements and monitors basic system improvements to increase efficiency.Under supervision, supports applications to be compatible across multiple computing platforms and browsers.

We expect you to have 

At least 2-4 years of Database development experience.Proficiency in SQL and Python for Data Manipulation and transformation.Knowledge of AI technologies such as LLM/ML/FM etc.Must have worked on cloud computing platforms like AWS.Familiarity with AI/ML Ops in Databricks including MosaicML. Should understand AWS technologies such as Bedrock, SageMaker and Lambda.Education Qualification: Bachelor/Master degree in relevant field or equivalent qualification.

It would be great if you : 

Knowledge on Terraform.Any certification in relevant field.

Does it sound like you? What happens now? 

As the selection process is ongoing, please submit your application in English as soon as possible. We will get back to you in 2-3 weeks.

What will it be like working here? 

Nasdaq is a vibrant and entrepreneurial company where everyone is encouraged to take initiative, challenge status quo, and take intelligent risks. We want everyone to feel welcome and bring their authentic self to work. Every day, we are building a culture where we all feel connected, supported and empowered. We are a Hybrid-first environment that embraces work-life balance and fosters well-being.

What do we offer you?

Annual monetary bonus.An opportunity to become a Nasdaq shareholder. Employee Stock Purchase Program Nasdaq stocks with a discount. Health Insurance Program.Flexible working schedule and hybrid way of work. Flex day program (up to 6 paid days off a year).Internal mentorship program – get a mentor or become one. Wide selection of online learning resources, e.g., Udemy. 

Come as You Are

Nasdaq is an equal opportunity employer. We positively encourage applications from suitably qualified and eligible candidates regardless of age, color, disability, national origin, ancestry, race, religion, gender, sexual orientation, gender identity and/or expression, veteran status, genetic information, or any other status protected by applicable law.

We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request an accommodation.",https://www.linkedin.com/jobs/view/4044574614/,"Bengaluru East, Karnataka, India",Nasdaq,https://media.licdn.com/dms/image/v2/C4E0BAQHa5sYUYvnOfw/company-logo_400_400/company-logo_400_400/0/1651501366522/nasdaq_logo?e=1740009600&v=beta&t=ezKiggCwkB7M-CAl7IWj4MPUBzpKB-G4vsl0f3gl_fY,https://nasdaq.wd1.myworkdayjobs.com/Global_External_Site/job/India---Bangalore---Karnataka/Data-Scientist--Database-Development-_R0016888-1?source=Linkedin
Data Scientists,"AI Engineer: Design and implement generative AI models, including GANs, VAEs, and transformers, as well as large language models such as GPT, BERT, LLAMA and similar to create high quality synthetic data and other outputs.Use cutting edge technologies to create a faster, more capable AI.Preprocess and analyse large datasets to train and validate AI and LLM models.Analyse statistics, data, and algorithms for projection accuracy.Use AI analysis to make strategy recommendations that align with company goals.Work with a team of machine learning and data engineers to ensure seamless AI development and integration.Collaborate with software engineers to integrate AI models into production systems, ensuring scalability, reliability, and performance.Stay current on AI knowledge, trends, regulations and proactively apply them to enhance existing solutions.Collect, organize, and present progress with team leadership and stakeholders.Maintain thorough documentation of models, experiments, and methodologies.Qualifications:Proven experience in developing and deploying machine learning models in real world applications.Proficiency in programming languages such as Python, Java, or C++, with experience in libraries and frameworks for AI development.Strong understanding of machine learning algorithms, deep learning architectures, and optimization techniques.Hands-on experience with GANs, VAEs, transformers and LLMs such as GPT, BERT, LLAMA and similar with experience on

TensorFlow, PyTorch, Keras, or Apache MXNet.Familiarity with natural language processing libraries such as NLTK, spaCy, or Transformers.Experience in computer vision tasks using frameworks like OpenCV, TensorFlow Object Detection API, or PyTorch Vision.Familiarity with cloud platforms like AWS, GCP, or Azure.Excellent problem-solving skills and the ability to work effectively in a fast-paced, collaborative environment.Effective communication skills with the ability to convey complex technical concepts to non-technical stakeholders.Demonstrated ability to manage multiple projects simultaneously and deliver high-quality results on time.",https://www.linkedin.com/jobs/view/4042203122/,"Bangalore Urban, Karnataka, India",Virtusa,https://media.licdn.com/dms/image/v2/D560BAQGEPXDEIb7QDA/company-logo_400_400/company-logo_400_400/0/1682334528377/virtusa_logo?e=1740009600&v=beta&t=issXB3C0NNLCHmIY5ru9FPzhF9NGS7zGuxg8aCc96G0,https://www.virtusa.com/careers/in/bangalore/ai-ml/data-scientists/creq199207
Data Scientist,"Summary

We are seeking a talented and experienced Data Scientist to join our dynamic team. The ideal candidate will be passionate about extracting actionable insights from complex datasets and developing predictive models to drive business outcomes. As a Data Scientist, you will play a key role in analyzing large volumes of data, building machine learning models, and delivering data-driven solutions to solve real-world problems.

Your role in our mission

Lead large data science projects and deliver innovative technical solutions to solve problems and improve business outcomes

Design, develop, test, validate, and deploy Machine Learning (ML) /Statistical models to not only learn from our vast amounts of data but to build new products

Work closely with engineers to deploy models to production both in batch and real time while systematically tracking model performance

Build complex data sets from multiple data sources and write complex data flows using SQL, Spark and scripting languages (e.g., Python, R)

Use data visualization tools (e.g., Tableau, Kibana, Zeppelin) to share ongoing insights

Present findings to both technical and non-technical audiences

Function as a subject matter expert on machine learning and predictive modeling

Assist engagements with key business stakeholders in discussion on business opportunities

Be an evangelist driving wider adoption of analytics across the enterprise

Knowledge, Skills and Abilities:

Ability to deliver on large scale data science projects

Ability to translate business customer problems and questions into clear requirements for analysis

Ability to use data visualization tools proficiently

Ability to build complex data sets from multiple data sources and write complex data flows

Ability to write complex and efficient SQL code freehand from scratch

Ability to wrangle and analyze data using Python or R

Strong understanding of statistics and probability

Proficient in Microsoft Power Point, Outlook and Word

Ability to work under pressure while managing competing demands and deadlines

Good understanding of Agile methodology

Experience with machine learning is a plus

What we're looking for

Qualifications

Minimum Education

Bachelor’s Degree in Computer Science, Statistics, Applied Mathematics, or relevant major required.

M.S., or PhD. in Statistics, Computer Science, Mathematics, Physics, Economics, or other quantitative field preferred.

Minimum Related Work Experience

10 years’ of industry experience in Data Science/Machine Learning as a mid-senior data scientist/technical lead developing ML models with business impact.

10+ years’ hands-on, industry experience with data & languages such as SQL, Python, R, Scala

Good experience in data analysis using Relational Databases, SQL, & Hadoop

Good experience in leading complex data science projects from development to production, end-to-end

Good experience in designing and implementing ML pipelines in production environments

Good experience with Apache Spark (including Datasets, SparkML) and other Big Data analytics tools (e.g. Hadoop ecosystem, PySpark, GraphML)

Experience with 2 or more additional modeling techniques (i.e. Natural Language Processing, Deep Learning, Time Series Analysis, Optimization algorithms) is a plus

Experience with one or more deep learning libraries (e.g., TensorFlow, PyTorch, Caffe) is a plus.

Experience implementing solutions in a cloud environment (AWS or Azure) is a plus.

Experience from working in Lean and Agile environments is a plus.

What You Should Expect In This Role

Fast-paced,challenging and rewarding work environment.

Hybrid Office environment.

Will require late evening work to overlap US work hours.",https://www.linkedin.com/jobs/view/3992451564/,"Bengaluru, Karnataka, India",Gainwell Technologies,https://media.licdn.com/dms/image/v2/D560BAQGcFPkbuWj9Mw/company-logo_400_400/company-logo_400_400/0/1720034743163/gainwell_technologies_logo?e=1740009600&v=beta&t=SyC7HvT97oZT9QMDGkx5_G6ZLZtxpghSPnBPgj_ICu0,https://jobs.gainwelltechnologies.com/job/Bangalore-Data-Scientist-KA-560100/1143616300/?utm_source=LINKEDIN&utm_medium=referrer
Data Scientist,"Job Description

 Who We Are 

At Kenvue, we realize the extraordinary power of everyday care. Built on over a century of heritage and rooted in science, we’re the house of iconic brands - including NEUTROGENA®, AVEENO®, TYLENOL®, LISTERINE®, JOHNSON’S® and BAND-AID® that you already know and love. Science is our passion; care is our talent. Our global team is made by 22,000 diverse and brilliant people, passionate about insights, innovation and committed to deliver the best products to our customers. With expertise and empathy, being a Kenvuer means to have the power to impact life of millions of people every day. We put people first, care fiercely, earn trust with science and solve with courage – and have brilliant opportunities waiting for you! Join us in shaping our future–and yours.

What You Will Do

The Data Scientist will lead the Data Science/AI/ML work, drive advanced analytics initiatives, and contribute to the strategic vision of data-driven decision-making within the organization. You will collaborate with cross-functional teams, including data engineers, business analysts, and product managers, to develop innovative data solutions and insights that impact business outcomes positively. With a focus on applying operations research techniques to solve business problems, you will be a hand-on contributor for the data science team, driving advanced analytics initiatives to deliver innovative solutions.

 Responsibilities- 

 Technical contribution- Provide technical expertise to the data science team collaborating with data scientists on projects and methodologies. Lead and manage complex data science projects from ideation to implementation, ensuring timely delivery and high-quality outcomes.  Modeling and Analysis- Develop and deploy sophisticated simulation and optimization model using open source and commercial solvers.  Data Exploration- Conduct in-depth exploratory data analysis to understand patterns, trends, and anomalies that can lead to valuable business insights.  Algorithm Selection and Analytic formulation- Identify and recommend appropriate machine learning algorithms and techniques for specific business problems.  Innovation and Research- Stay up-to-date with the latest advancements in Operations Research and apply cutting-edge techniques to enhance analytical capabilities.  External partner engagement- Evaluation and selection of external vendors partners for data science and machine learning. Working closely with the selected partner to oversee the technical and business outcomes.  Collaboration- Collaborate with stakeholders to understand business challenges, align data science initiatives with business goals, and communicate results effectively.  Data Governance and Ethics- Ensure compliance with data governance policies, privacy regulations, and ethical considerations related to data science projects.  Continuous Improvement- Promote a culture of continuous learning and improvement within the data science team, encouraging the adoption of best practices and innovative approaches. 

 Key Accountabilities- 

 Collect and clean data  Build and train models  Interpret and communicate results  Work with stakeholders to understand their needs  Deploy models into production  Maintain and improve models  Developing data pipelines  Building data visualizations  Writing data science reports  Presenting data science findings to stakeholders  Collaborating with other data scientists and engineers  Creating data mining architectures/models/protocols, statistical reporting, and data analysis methodologies to identify trends in large data sets  Analysis may be applied to various areas of the business (e.g., Market Economics, Supply Chain, Marketing/Advertising, Scientific Research, etc.)  Researching and applying knowledge of existing and emerging data science principles, theories, and techniques to inform business decisions 

What We Are Looking For

 Required Qualifications- 

 Strong knowledge and understanding of Probability & Statistics  University/Bachelor's degree in Computer Science, Statistics, or a related field.  4-6 years of experience in data analysis, machine learning, or a related field.  Proven experience (typically 4+ years) in Data Science/AI/ML, with a strong track record of leading and delivering successful Data Science/AI/ML projects.  Sound knowledge of Data Science/AI/ML concepts and techniques from Regression, Clustering, Classification, Time series, Statistics and Probability  Proficiency in at least one commonly used coding language preferably Python.  Experience with big data technologies and frameworks (e.g., Spark) is a plus.  Excellent problem-solving and analytical skills, with a keen eye for identifying patterns and insights in complex datasets.  Strong communication skills and the ability to present technical findings to both technical and non-technical stakeholders.  Business acumen and the ability to align data science projects with organizational goals and objectives. 

Job Qualifications

 Proficiency in one of the following areas- Linear Algebra, Calculus, Operations ResearchPreferably from Retail, eCommerce or CPG industry 

Primary Location

Asia Pacific-India-Karnataka-Bangalore

Job Function

Digital Product Development",https://www.linkedin.com/jobs/view/4000801730/,"Bengaluru, Karnataka, India",Kenvue,https://media.licdn.com/dms/image/v2/D4E0BAQHW9O0BorSSng/company-logo_400_400/company-logo_400_400/0/1693333629828/kenvue_logo?e=1740009600&v=beta&t=MbKfkoDu02iOMQpcuTijT4DsI10ZF7mkVHfcuwymSAk,https://kenvue.taleo.net/careersection/2/jobdetail.ftl?src=JB-10280&job=2407024234W&lang=en
Remote Data Scientist,"A leading US client is seeking Data Scientists.

As a Data Scientist on our team, your daily tasks will involve conducting thorough peer code reviews and offering insightful feedback for improvement. Additionally, you'll collaborate closely with researchers and other stakeholders to align with project requirements.

Job Responsibilities

Develop efficient Python codes and gather necessary insights from public datasets.Communicate with researchers to align with project goals.Draft codes on Jupyter notebooks with documentationUtilize public data sources (eg Kaggle) to address inquiries using data analysis.

Job Requirements

Bachelor’s or Master’s degree in Engineering, Computer Science, or equal experienceMinimum of 2 years working as a data scientist.2 years of hands-on experience in data analysis.Proficient in Python with a professional track record of 2 years.Strong grasp of data science and analysis principles.Fluent in spoken and written English.

Nice To Have

Knowledge of SQL is a plus.Strong problem-solving and analytical skills are necessary.

Job Benefits

Collaborate with top experts worldwide and join a network aligned with your goalsEnjoy remote work flexibility without traditional job constraintsCompetitive global standard salary in USDContribute to projects pushing the boundaries of technology, keeping you ahead in your field.

Signup today to propel your career forward. Complete the assessments and MCQs immediately to enhance your prospects of securing one of our thrilling roles. Embrace this chance to make a significant impact on our mission and reshape the technology scene for everyone.",https://www.linkedin.com/jobs/view/4040359117/,Greater Bengaluru Area,Turing,https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_400_400/company-logo_400_400/0/1719851300671/turingcom_logo?e=1740009600&v=beta&t=JE1ATukcWk0iopw1MFl7NYFtiY_474ZauCpXXYpmzo0,https://www.turing.com/remote-developer-jobs/j/li-promoted/remote-data-scientist-157140-bl?city=bengaluru&job_id=157140&s=ads_developers_linkedinJobs&n=https://www.turing.com/remote-developer-jobs/j/li-promoted/remote-data-scientist-157140-bl?city=bengaluru&
Credit Data Scientist,"Overview:
The Credit Data Scientist is responsible for the creation and enhancement of robust statistical modeling and reporting on Vervent Card’s various credit portfolios. This position is responsible for setting sound credit strategies and processes for origination and account management. In addition, the Credit Data Scientist is responsible for partnering with the servicing organization to provide statistical models and analytical support that maximize product profitability across all internal functions.
Primary Responsibilities:
Development of new risk strategies and statistical models.Implement new predictive models as champion / challenger.Analyze and enhance existing predictive models.Develop analysis, modeling, and reporting services that are delivered to internal and external stakeholders.Present findings to various levels of management, vendors and stakeholders.
Position Requirements:
Degree in Data Science, Mathematics, Statistics, related field, or equivalent work experience.Advanced Microsoft Excel and T-SQL skills required, SSIS and SSRS knowledge is a plus.Proficiency with a model development software such as python or R is required.4-8 years of job-related experience in a credit card/financial services environment is required. Strong knowledge of the credit card issuing business required.Ability to organize and prioritize work to meet deadlines.Strong analytical and problem-solving skills to design strategies, drive results, and implement changes in cross-functional teams.Excellent verbal and written communication skills.Ability to operate well under pressure.Flexibility to adapt to changing environments.Sound decision making ability.
Soft Skills:
Excellent verbal and written communication skills.Ability to operate well under pressure.Flexibility to adapt to changing environments.Sound decision making ability.
Company OverviewAs a fintech leader, Vervent sets the global standard for outperformance by delivering superior expertise, future-built technology, and meaningful services. We support our industry-leading partners with primary strategic services and our goal is to empower companies to accelerate business, drive compliance, and maximize service. 
Founded in 1986, purchased by current CEO, David Johnson, in 2008 Privately owned by Stone Point Capital, Vervent Management and other passive investors.
Lines of Business:Primary Servicing – Loan, Credit Card & LeaseCapital Markets Services – Backup Servicing, Verifications, Collateral Management, Structured Settlements, etc.Credit Card Programs – within the Vervent Card Division we offer a) Captive Credit Card Programs (secured and unsecured) b) Managed Card Services
Global Service Operations supports all divisions to facilitate servicing and card program management Clients include consumer and small business “marketplace” lenders, finance companies, leasing companies, insurance companies, captive finance companies, alternative capital providers, consumers and banks Vervent services ~$150 billion in assets as a primary and backup servicer. It also manages ~1 million consumer credit cards.
Locations: San Diego, Baja, Portland, Sioux Falls, Philippines, India",https://www.linkedin.com/jobs/view/4052998740/,India,Vervent,https://media.licdn.com/dms/image/v2/C560BAQHJ8Wvlmq_JyA/company-logo_400_400/company-logo_400_400/0/1630614699451/verventsd_logo?e=1740009600&v=beta&t=Z9kOJrwm6m5nfkv2roz_SqH7T-2TEB_ickzGjcYEyKY,https://www.linkedin.com/job-apply/4052998740
Data Scientist,"Job Title: Data ScientistExperience: 4-6 yrsMust-Have Skills: Time Series, Spark, Demand Forecasting, Python, SQL, ML
Qualifications:
4-6 years experience in data science or 3 years direct experience building forecasting solution.Familiar with forecasting algorithms, such as Time Series (Arima, Prophet), ML (GLM, GBDT, XgBoost), Hierarchical model (Top Down, Bottom Up), DL (Seq2Seq, Transformer), and Ensemble methods.Hands-on experience with building end-to-end ML models, pipelines & productizingStrong coding skills in Python, Spark, and SQL.Exposure in various statistical modeling, machine learning algorithm/techniques (ML)Exposure to tools/frameworksanalyzealgorithmsto to monitor and analyse ML model performance and data accuracy.",https://www.linkedin.com/jobs/view/4074733444/,"Bengaluru, Karnataka, India",Truelancer.com,https://media.licdn.com/dms/image/v2/C560BAQHxbR20oGIx9g/company-logo_400_400/company-logo_400_400/0/1631384889565?e=1740009600&v=beta&t=uQ-UlgFuVSIAqDISeB38CX6RheFOe1BAh7K7u8xxlkQ,https://www.linkedin.com/job-apply/4074733444
Data Scientist - GenAI,"Company Overview:
Fractal Analytics is a strategic AI partner to Fortune 500 companies with a vision to power every human decision in the enterprise. Fractal is building a world where individual choices, freedom, and diversity are the greatest assets. An ecosystem where human imagination is at the heart of every decision. Where no possibility is written off, only challenged to get better. We believe that a true Fractalite is the one who empowers imagination with intelligence. Fractal has been featured as a Great Place to Work by The Economic Times in partnership with the Great Place to Work® Institute and recognized as a ‘Cool Vendor’ and a ‘Vendor to Watch’ by Gartner.
Job Location:
BangalorePuneGurgaonNoidaMumbaiChennaiHyderabadCoimbatore
Experience: 3 to 5 Years
Responsibilities:
Design and implement advanced solutions utilizing Large Language Models (LLMs).Demonstrate self-driven initiative by taking ownership and creating end-to-end solutions.Conduct research and stay informed about the latest developments in generative AI and LLMs.Develop and maintain code libraries, tools, and frameworks to support generative AI development.Participate in code reviews and contribute to maintaining high code quality standards.Engage in the entire software development lifecycle, from design and testing to deployment and maintenance.Collaborate closely with cross-functional teams to align messaging, contribute to roadmaps, and integrate software into different repositories for core system compatibility.Possess strong analytical and problem-solving skills.Demonstrate excellent communication skills and the ability to work effectively in a team environment.
Primary Skills:
Natural Language Processing (NLP): Hands-on experience in use case classification, topic modeling, Q&A and chatbots, search, Document AI, summarization, and content generation.Generative AI: Proficiency with SaaS LLMs, including Lang chain, llama index, vector databases, Prompt engineering (COT, TOT, ReAct, agents). Experience with Azure OpenAI, Google Vertex AI, AWS Bedrock for text/audio/image/video modalities.Familiarity with Open-source LLMs, including tools like TensorFlow/Pytorch and huggingface. Techniques such as quantization, LLM finetuning using PEFT, RLHF, data annotation workflow, and GPU utilization.
 If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!",https://www.linkedin.com/jobs/view/4058282332/,"Bengaluru, Karnataka, India",Fractal,https://media.licdn.com/dms/image/v2/D4D0BAQGiL7IwVio9Aw/company-logo_400_400/company-logo_400_400/0/1720694426455/fractal_analytics_logo?e=1740009600&v=beta&t=j0IuF7L44Hnvw3Cf1OhRpaHx2P-1afu1XCLs29Q3D_k,https://www.linkedin.com/job-apply/4058282332
Remote Data Scientist,"A prominent US client is seeking Data Scientists.

As a Data Scientist on our team, your daily responsibilities will involve conducting thorough peer code reviews and offering insightful feedback for improvement. Additionally, you'll collaborate closely with researchers and other stakeholders to align with project requirements.

Job Responsibilities

Write Python codes to work with public datasets to find insights.Communicate with researchers to stay aligned with company goals.Write clear codes with explanations using Jupyter notebooksUse available public data sources (eg Kaggle) to address business related queries.

Job Requirements

A Bachelor’s/Master’s degree in Engineering, Computer Science, or similar experienceData scientist with at least 2 years of industry experience.2 years of practical involvement in data analysis.Proficient in Python with a professional tenure of 2 years.Comprehensive understanding of data science and analysis methodologies.Fluent in spoken and written English.

Nice To Have

Proficiency in SQL is desirable.Strong problem-solving and analytical skills.

Job Benefits

Collaborate with top experts worldwide and join a network aligned with your goalsEnjoy remote work flexibility without traditional job constraintsCompetitive global standard salary in USDContribute to projects pushing the boundaries of technology, keeping you ahead in your field.

Take the next step in advancing your career by joining us today. Finish the tests and MCQs right away to increase your chances of securing one of our enticing positions. Grasp this opportunity to be instrumental in our mission and innovate the technology landscape for all.",https://www.linkedin.com/jobs/view/4040358108/,Greater Chennai Area,Turing,https://media.licdn.com/dms/image/v2/D4D0BAQFwqcpc5dU5IA/company-logo_400_400/company-logo_400_400/0/1719851300671/turingcom_logo?e=1740009600&v=beta&t=JE1ATukcWk0iopw1MFl7NYFtiY_474ZauCpXXYpmzo0,https://www.turing.com/remote-developer-jobs/j/li-promoted/remote-data-scientist-156888-ce?city=chennai&job_id=156888&s=ads_developers_linkedinJobs&n=https://www.turing.com/remote-developer-jobs/j/li-promoted/remote-data-scientist-156888-ce?city=chennai&
